Attributes,high,low,open,close,adjust,volume
Symbols,PLX,PLX,PLX,PLX,PLX,PLX
date,,,,,,
2017-06-26,73.3,71.2,72.0,71.8,58.39,1487940
2017-06-27,71.6,68.8,71.3,68.8,55.95,1547410
2017-06-28,69.7,67.3,68.4,68.6,55.79,1212630
2017-06-29,70.2,67.9,68.8,69.5,56.52,1000940
2017-06-30,70.1,69.0,69.9,69.0,56.11,1006320
2017-07-03,69.6,68.5,69.0,68.9,56.03,1235890
2017-07-04,68.6,67.2,68.5,67.7,55.06,983220
2017-07-05,69.4,67.3,67.6,68.8,55.95,493040
2017-07-06,71.2,68.0,68.5,71.0,57.74,1697930
2017-07-07,71.0,69.4,70.7,69.5,56.52,1345800
2017-07-10,69.4,68.2,68.5,68.8,55.95,1149130
2017-07-11,68.8,68.0,68.8,68.8,55.95,669300
2017-07-12,69.8,68.8,69.8,68.8,55.95,905250
2017-07-13,70.2,69.0,69.0,70.2,57.09,1069020
2017-07-14,71.0,70.0,70.8,70.0,56.93,799980
2017-07-17,70.4,68.6,70.0,68.7,55.87,613290
2017-07-18,69.2,68.2,68.3,68.9,56.03,796070
2017-07-19,69.9,68.8,68.8,69.3,56.36,1998340
2017-07-20,66.9,65.3,66.7,65.5,55.86,583230
2017-07-21,66.0,65.3,65.5,65.5,55.86,715940
2017-07-24,65.5,63.0,64.5,63.0,53.73,1064220
2017-07-25,65.0,61.0,62.0,64.9,55.35,1548220
2017-07-26,65.2,64.3,65.2,64.6,55.1,348670
2017-07-27,64.1,62.8,64.1,62.8,53.56,883020
2017-07-28,64.2,62.1,62.7,64.2,54.75,505210
2017-07-31,64.0,62.8,64.0,62.8,53.56,291180
2017-08-01,63.7,62.2,62.2,63.0,53.73,420960
2017-08-02,63.5,62.1,62.8,63.2,53.9,347480
2017-08-03,63.2,62.7,63.0,63.0,53.73,331860
2017-08-04,63.9,62.7,62.8,63.6,54.24,515090
2017-08-07,66.8,63.5,63.6,66.8,56.97,1648590
2017-08-08,69.0,66.8,66.8,67.5,57.57,1347990
2017-08-09,68.0,65.5,67.5,65.8,56.12,699190
2017-08-10,66.0,64.8,65.0,65.2,55.61,283290
2017-08-11,65.9,64.2,65.0,64.5,55.01,186140
2017-08-14,66.2,64.2,64.5,66.0,56.29,264910
2017-08-15,66.3,65.5,66.3,66.3,56.55,269720
2017-08-16,66.7,65.5,66.3,66.1,56.38,578890
2017-08-17,66.3,65.8,66.1,65.8,56.12,202030
2017-08-18,66.4,65.7,65.8,66.1,56.38,287630
2017-08-21,67.9,66.8,67.0,67.3,57.4,1645250
2017-08-22,67.8,66.3,67.7,66.7,56.89,211800
2017-08-23,66.8,66.2,66.3,66.7,56.89,103940
2017-08-24,67.8,66.4,66.6,67.6,57.65,865230
2017-08-25,68.4,67.3,67.6,67.5,57.57,521000
2017-08-28,68.5,67.3,67.5,68.3,58.25,939860
2017-08-29,68.7,67.8,68.1,68.0,58.0,544800
2017-08-30,68.0,67.0,67.7,67.0,57.14,357560
2017-08-31,67.7,66.6,67.0,66.8,56.97,403980
2017-09-01,67.1,66.2,66.8,66.8,56.97,237100
2017-09-05,67.9,66.9,67.5,67.0,57.14,807400
2017-09-06,67.3,66.5,67.0,67.0,57.14,525730
